product_id,product_name,category,sub_category,total_orders,total_units,total_sales,total_profit,profit_margin_pct,total_shipping_cost,shipping_cost_pct,avg_shipping_days
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,5,19,2297.54,100.98,4.40,248.97,10.84,3.60
FUR-TA-10002860,"Hon Training Table, with Bottom Storage",Furniture,Tables,2,4,1064.64,292.68,27.49,67.48,6.34,5.50
FUR-TA-10002868,"Barricks Coffee Table, Adjustable Height",Furniture,Tables,3,11,1989.17,-516.52,-25.97,269.59,13.55,3.67
FUR-TA-10002885,"Lesro Computer Table, Fully Assembled",Furniture,Tables,3,14,1199.35,-2798.49,-233.33,115.22,9.61,4.00
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,5,24,4544.93,-192.19,-4.23,640.61,14.10,2.40
FUR-TA-10002912,"Lesro Conference Table, Fully Assembled",Furniture,Tables,1,2,859.05,-790.35,-92.00,30.41,3.54,3.00
FUR-TA-10002912,"Lesro Conference Table, Rectangular",Furniture,Tables,2,7,2622.46,-250.90,-9.57,170.78,6.51,4.50
FUR-TA-10002931,"Hon Round Table, with Bottom Storage",Furniture,Tables,1,4,1444.55,103.07,7.14,190.28,13.17,3.00
FUR-TA-10002935,"Bevis Coffee Table, Adjustable Height",Furniture,Tables,1,1,320.37,32.01,9.99,45.01,14.05,3.00
FUR-TA-10002951,"Barricks Round Table, Adjustable Height",Furniture,Tables,1,7,2291.84,-1128.44,-49.24,244.30,10.66,3.00
FUR-TA-10002957,"Bevis Training Table, Fully Assembled",Furniture,Tables,2,4,770.48,-64.00,-8.31,149.72,19.43,4.00
FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,8,36,6942.07,-856.02,-12.33,727.95,10.49,3.75
FUR-TA-10002958,"Chromcraft Conference Table, Fully Assembled",Furniture,Tables,1,6,5244.84,996.48,19.00,878.38,16.75,4.00
FUR-TA-10002966,"Chromcraft Computer Table, Fully Assembled",Furniture,Tables,2,8,1749.94,563.54,32.20,382.57,21.86,2.50
FUR-TA-10002972,"Barricks Computer Table, Fully Assembled",Furniture,Tables,3,16,3633.17,-1965.55,-54.10,418.72,11.52,4.00
FUR-TA-10002979,"Bevis Coffee Table, Rectangular",Furniture,Tables,2,5,842.00,-84.20,-10.00,59.06,7.01,4.50
FUR-TA-10002982,"Lesro Coffee Table, Adjustable Height",Furniture,Tables,3,10,932.03,-67.97,-7.29,110.47,11.85,3.67
FUR-TA-10003003,"Lesro Wood Table, Rectangular",Furniture,Tables,2,7,1697.25,-1134.60,-66.85,200.06,11.79,3.50
FUR-TA-10003006,"Hon Wood Table, Rectangular",Furniture,Tables,1,2,634.68,-84.66,-13.34,71.35,11.24,3.00
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,8,20,2847.79,-328.59,-11.54,276.17,9.70,3.13
FUR-TA-10003030,"Lesro Training Table, Adjustable Height",Furniture,Tables,1,1,176.14,8.11,4.60,44.62,25.33,0.00
FUR-TA-10003055,"Lesro Round Table, Fully Assembled",Furniture,Tables,2,5,1002.19,-154.31,-15.40,77.56,7.74,3.00
FUR-TA-10003078,"Hon Training Table, Fully Assembled",Furniture,Tables,2,11,3124.49,918.77,29.41,481.66,15.42,4.00
FUR-TA-10003079,"Hon Training Table, Rectangular",Furniture,Tables,1,2,176.14,-48.46,-27.51,16.19,9.19,6.00
FUR-TA-10003152,"Lesro Round Table, Adjustable Height",Furniture,Tables,1,2,545.04,-145.38,-26.67,32.46,5.96,4.00
FUR-TA-10003157,"Hon Coffee Table, with Bottom Storage",Furniture,Tables,3,10,2495.61,-568.89,-22.80,227.81,9.13,5.00
FUR-TA-10003164,"Bevis Wood Table, Rectangular",Furniture,Tables,1,5,1859.13,-26.67,-1.43,182.88,9.84,5.00
FUR-TA-10003171,"Bevis Training Table, Fully Assembled",Furniture,Tables,2,7,1256.08,172.62,13.74,109.93,8.75,2.00
FUR-TA-10003179,"Chromcraft Round Table, Adjustable Height",Furniture,Tables,3,8,2440.32,-262.80,-10.77,195.43,8.01,4.33
FUR-TA-10003179,"Lesro Wood Table, Fully Assembled",Furniture,Tables,1,5,1242.59,-140.72,-11.32,437.85,35.24,3.00
FUR-TA-10003185,"Chromcraft Computer Table, Fully Assembled",Furniture,Tables,1,2,622.86,-62.34,-10.01,91.18,14.64,2.00
FUR-TA-10003222,"Barricks Wood Table, with Bottom Storage",Furniture,Tables,3,9,3168.78,-553.18,-17.46,490.30,15.47,3.67
FUR-TA-10003228,"Hon Computer Table, Fully Assembled",Furniture,Tables,1,2,689.14,-226.46,-32.86,122.10,17.72,2.00
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,6,11,4297.65,-611.59,-14.23,398.90,9.28,4.33
FUR-TA-10003254,"Bevis Round Table, Adjustable Height",Furniture,Tables,1,5,1387.68,242.78,17.50,112.46,8.10,4.00
FUR-TA-10003268,"Lesro Round Table, Rectangular",Furniture,Tables,3,10,3236.98,719.08,22.21,421.86,13.03,3.67
FUR-TA-10003273,"Lesro Training Table, Rectangular",Furniture,Tables,1,3,239.73,-535.44,-223.35,15.90,6.63,4.00
FUR-TA-10003291,"Bevis Computer Table, Fully Assembled",Furniture,Tables,1,2,426.55,-426.59,-100.01,26.43,6.20,6.00
FUR-TA-10003307,"Barricks Conference Table, Fully Assembled",Furniture,Tables,1,4,1938.24,-96.96,-5.00,223.81,11.55,2.00
FUR-TA-10003319,"Barricks Coffee Table, with Bottom Storage",Furniture,Tables,1,7,1125.60,379.82,33.74,180.27,16.02,2.00
FUR-TA-10003323,"Bevis Round Table, Adjustable Height",Furniture,Tables,2,8,2705.98,-1332.27,-49.23,145.32,5.37,4.50
FUR-TA-10003354,"Barricks Conference Table, Adjustable Height",Furniture,Tables,2,9,3728.01,-2082.40,-55.86,463.58,12.44,3.50
FUR-TA-10003358,"Hon Round Table, Rectangular",Furniture,Tables,1,8,2190.85,-410.91,-18.76,70.89,3.24,6.00
FUR-TA-10003371,"Chromcraft Training Table, Adjustable Height",Furniture,Tables,1,1,38.14,-87.74,-230.05,1.53,4.01,5.00
FUR-TA-10003386,"Hon Round Table, with Bottom Storage",Furniture,Tables,1,4,1100.61,316.37,28.74,54.58,4.96,4.00
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,4,14,3540.35,354.04,10.00,804.50,22.72,4.00
FUR-TA-10003405,"Lesro Computer Table, Adjustable Height",Furniture,Tables,1,6,1661.05,-255.59,-15.39,35.13,2.11,2.00
FUR-TA-10003449,"Chromcraft Coffee Table, Rectangular",Furniture,Tables,1,3,211.73,-52.93,-25.00,54.15,25.58,3.00
FUR-TA-10003451,"Hon Coffee Table, Adjustable Height",Furniture,Tables,2,6,1017.89,152.57,14.99,51.12,5.02,5.50
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,5,12,1040.63,-357.98,-34.40,92.64,8.90,5.40
FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,12,46,12995.28,-327.25,-2.52,1592.59,12.26,4.08
FUR-TA-10003485,"Bevis Training Table, Rectangular",Furniture,Tables,1,2,354.72,84.24,23.75,29.70,8.37,6.00
FUR-TA-10003497,"Bevis Training Table, Adjustable Height",Furniture,Tables,2,5,899.12,314.62,34.99,79.95,8.89,5.50
FUR-TA-10003510,"Hon Computer Table, Fully Assembled",Furniture,Tables,1,1,345.60,9.87,2.86,16.49,4.77,4.00
FUR-TA-10003518,"Chromcraft Training Table, Fully Assembled",Furniture,Tables,1,2,302.48,-131.32,-43.41,35.27,11.66,7.00
FUR-TA-10003522,"Chromcraft Conference Table, with Bottom Storage",Furniture,Tables,2,6,1047.20,-1780.36,-170.01,181.30,17.31,3.50
FUR-TA-10003527,"Chromcraft Wood Table, with Bottom Storage",Furniture,Tables,3,8,2509.10,-540.58,-21.54,364.60,14.53,2.67
FUR-TA-10003539,"Bevis Wood Table, Fully Assembled",Furniture,Tables,1,1,142.69,-160.53,-112.50,6.37,4.46,4.00
FUR-TA-10003568,"Chromcraft Conference Table, Rectangular",Furniture,Tables,1,2,464.13,-545.35,-117.50,49.22,10.60,7.00
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,6,21,6776.57,461.13,6.80,694.03,10.24,5.00
FUR-TA-10003576,"Hon Coffee Table, Adjustable Height",Furniture,Tables,1,2,445.33,63.61,14.28,40.90,9.18,5.00
FUR-TA-10003583,"Lesro Computer Table, with Bottom Storage",Furniture,Tables,2,8,3099.82,413.26,13.33,222.90,7.19,3.50
FUR-TA-10003591,"Bevis Wood Table, Rectangular",Furniture,Tables,2,7,2788.70,-297.47,-10.67,221.20,7.93,4.50
FUR-TA-10003594,"Hon Conference Table, with Bottom Storage",Furniture,Tables,1,2,491.46,-503.74,-102.50,91.50,18.62,2.00
FUR-TA-10003596,"Lesro Computer Table, Adjustable Height",Furniture,Tables,2,11,3279.51,374.52,11.42,500.80,15.27,2.50
FUR-TA-10003597,"Bevis Wood Table, with Bottom Storage",Furniture,Tables,3,10,1422.95,-1351.85,-95.00,128.48,9.03,5.00
FUR-TA-10003627,"Bevis Conference Table, with Bottom Storage",Furniture,Tables,1,2,1847.52,738.96,40.00,545.89,29.55,0.00
FUR-TA-10003637,"Lesro Coffee Table, with Bottom Storage",Furniture,Tables,1,1,176.40,7.56,4.29,16.21,9.19,5.00
FUR-TA-10003641,"Barricks Wood Table, with Bottom Storage",Furniture,Tables,1,8,2205.57,689.09,31.24,245.07,11.11,4.00
FUR-TA-10003663,"Bevis Computer Table, Adjustable Height",Furniture,Tables,2,5,1509.08,-114.82,-7.61,84.77,5.62,6.00
FUR-TA-10003690,"Hon Computer Table, Fully Assembled",Furniture,Tables,1,3,962.73,-385.11,-40.00,139.90,14.53,5.00
FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,4,18,3140.56,-402.00,-12.80,338.39,10.77,5.00
FUR-TA-10003747,"Lesro Round Table, Rectangular",Furniture,Tables,2,9,2495.17,-580.13,-23.25,204.84,8.21,3.50
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,8,40,4332.26,448.17,10.34,450.43,10.40,3.88
FUR-TA-10003748,"Bevis Round Table, Adjustable Height",Furniture,Tables,1,3,312.23,-780.64,-250.02,34.99,11.21,4.00
FUR-TA-10003771,"Hon Computer Table, Adjustable Height",Furniture,Tables,1,3,1028.60,-220.42,-21.43,118.06,11.48,6.00
FUR-TA-10003782,"Lesro Training Table, Rectangular",Furniture,Tables,1,6,319.64,-319.72,-100.03,38.35,12.00,4.00
FUR-TA-10003785,"Hon Round Table, Adjustable Height",Furniture,Tables,1,3,828.96,113.94,13.74,134.34,16.21,2.00
FUR-TA-10003786,"Hon Training Table, Fully Assembled",Furniture,Tables,2,6,1537.18,334.06,21.73,196.60,12.79,5.00
FUR-TA-10003790,"Bevis Computer Table, Fully Assembled",Furniture,Tables,3,14,3610.00,-1374.98,-38.09,231.42,6.41,4.33
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,2,5,51.78,-17.51,-33.82,3.33,6.43,2.50
FUR-TA-10003855,"Lesro Round Table, with Bottom Storage",Furniture,Tables,1,1,90.40,-123.56,-136.68,12.08,13.36,2.00
FUR-TA-10003887,"Hon Conference Table, Adjustable Height",Furniture,Tables,2,6,1477.87,-1404.05,-95.00,99.39,6.73,4.50
FUR-TA-10003893,"Lesro Wood Table, with Bottom Storage",Furniture,Tables,2,7,2393.24,-878.77,-36.72,224.19,9.37,4.50
FUR-TA-10003899,"Barricks Round Table, with Bottom Storage",Furniture,Tables,2,9,2632.93,-1745.39,-66.29,221.33,8.41,3.50
FUR-TA-10003926,"Hon Wood Table, with Bottom Storage",Furniture,Tables,1,10,2833.76,35.36,1.25,269.94,9.53,4.00
FUR-TA-10003926,"Lesro Conference Table, Adjustable Height",Furniture,Tables,1,3,515.86,-773.84,-150.01,22.28,4.32,6.00
FUR-TA-10003929,"Hon Computer Table, Fully Assembled",Furniture,Tables,1,5,1312.64,377.34,28.75,169.68,12.93,2.00
FUR-TA-10003954,"Barricks Conference Table, with Bottom Storage",Furniture,Tables,1,2,1269.91,-36.29,-2.86,109.86,8.65,4.00
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,5,30,7404.49,-681.22,-9.20,803.75,10.85,4.20
FUR-TA-10003963,"Bevis Conference Table, Fully Assembled",Furniture,Tables,1,4,555.14,-1924.54,-346.68,62.75,11.30,2.00
FUR-TA-10004005,"Bevis Coffee Table, Rectangular",Furniture,Tables,1,4,631.50,-113.70,-18.00,38.80,6.14,5.00
FUR-TA-10004050,"Lesro Coffee Table, Fully Assembled",Furniture,Tables,1,4,202.78,-304.22,-150.02,11.94,5.89,6.00
FUR-TA-10004054,"Lesro Conference Table, with Bottom Storage",Furniture,Tables,2,7,2830.01,-1852.57,-65.46,104.81,3.70,4.00
FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,7,27,1788.38,-22.36,-1.25,197.20,11.03,4.29
FUR-TA-10004132,"Bevis Coffee Table, with Bottom Storage",Furniture,Tables,1,4,827.27,-394.57,-47.70,64.87,7.84,3.00
FUR-TA-10004134,"Barricks Training Table, with Bottom Storage",Furniture,Tables,1,2,339.52,-59.44,-17.51,23.26,6.85,5.00
FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,4,13,1231.56,96.29,7.82,131.13,10.65,4.50
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,5,16,1088.64,-104.82,-9.63,153.21,14.07,4.40
FUR-TA-10004154,"Lesro Round Table, Adjustable Height",Furniture,Tables,1,3,726.72,-18.18,-2.50,286.37,39.41,0.00
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,5,25,4446.18,-1147.41,-25.81,601.90,13.54,3.40
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,3,6,1296.03,-177.35,-13.68,114.12,8.81,4.00
FUR-TA-10004219,"Bevis Computer Table, with Bottom Storage",Furniture,Tables,1,4,1291.45,-39.83,-3.08,51.52,3.99,4.00
FUR-TA-10004249,"Lesro Wood Table, Fully Assembled",Furniture,Tables,3,13,1219.14,-1422.46,-116.68,98.64,8.09,5.00
FUR-TA-10004256,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,Furniture,Tables,4,17,5634.90,-964.20,-17.11,399.06,7.08,4.25
FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,3,15,1706.26,-1148.44,-67.31,119.83,7.02,4.33
FUR-TA-10004306,"Barricks Round Table, Fully Assembled",Furniture,Tables,2,7,1877.79,352.07,18.75,268.38,14.29,3.00
FUR-TA-10004308,"Lesro Wood Table, Adjustable Height",Furniture,Tables,3,14,3193.41,651.01,20.39,220.37,6.90,5.33
FUR-TA-10004336,"Hon Wood Table, Fully Assembled",Furniture,Tables,2,8,2273.28,568.32,25.00,218.28,9.60,3.50
FUR-TA-10004342,"Chromcraft Round Table, with Bottom Storage",Furniture,Tables,4,15,4133.84,280.03,6.77,371.79,8.99,3.75
FUR-TA-10004353,"Chromcraft Wood Table, with Bottom Storage",Furniture,Tables,1,2,193.01,-334.55,-173.33,11.95,6.19,5.00
FUR-TA-10004371,"Lesro Round Table, Adjustable Height",Furniture,Tables,1,7,953.82,-1557.99,-163.34,58.39,6.12,5.00
FUR-TA-10004383,"Bevis Coffee Table, Adjustable Height",Furniture,Tables,3,11,2412.39,-759.57,-31.49,307.46,12.75,5.33
FUR-TA-10004406,"Bevis Computer Table, Fully Assembled",Furniture,Tables,2,8,2248.49,423.21,18.82,175.97,7.83,5.50
FUR-TA-10004416,"Bevis Wood Table, Adjustable Height",Furniture,Tables,1,2,535.80,-96.48,-18.01,187.63,35.02,3.00
FUR-TA-10004440,"Chromcraft Wood Table, Fully Assembled",Furniture,Tables,1,3,967.98,106.44,11.00,39.65,4.10,6.00
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,3,5,917.92,-415.93,-45.31,98.70,10.75,2.00
FUR-TA-10004468,"Lesro Training Table, Fully Assembled",Furniture,Tables,1,2,540.54,48.60,8.99,4.55,0.84,4.00
FUR-TA-10004484,"Barricks Wood Table, Adjustable Height",Furniture,Tables,1,1,363.38,-98.65,-27.15,54.76,15.07,4.00
FUR-TA-10004504,"Lesro Computer Table, with Bottom Storage",Furniture,Tables,1,2,172.21,-327.23,-190.02,2.04,1.18,6.00
FUR-TA-10004524,"Bevis Round Table, with Bottom Storage",Furniture,Tables,2,5,2072.76,-77.79,-3.75,270.62,13.06,3.50
FUR-TA-10004531,"Chromcraft Coffee Table, Rectangular",Furniture,Tables,1,3,529.32,264.66,50.00,94.28,17.81,3.00
FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,5,20,3253.22,-164.71,-5.06,392.85,12.08,3.00
FUR-TA-10004544,"Chromcraft Coffee Table, Fully Assembled",Furniture,Tables,2,8,456.55,-1391.21,-304.72,77.19,16.91,4.00
FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,7,26,5965.08,-238.62,-4.00,1107.56,18.57,3.86
FUR-TA-10004584,"Hon Training Table, Rectangular",Furniture,Tables,1,2,132.11,-92.49,-70.01,10.48,7.93,6.00
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables,7,18,2040.06,-115.31,-5.65,218.15,10.69,4.14
FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,Tables,5,29,3775.66,541.66,14.35,482.03,12.77,2.60
FUR-TA-10004634,"Bevis Training Table, Adjustable Height",Furniture,Tables,2,8,1753.28,-674.56,-38.47,223.97,12.77,2.50
FUR-TA-10004649,"Barricks Round Table, Rectangular",Furniture,Tables,1,5,1622.01,-623.94,-38.47,211.17,13.02,1.00
FUR-TA-10004653,"Chromcraft Training Table, Rectangular",Furniture,Tables,2,12,2029.33,-875.51,-43.14,155.04,7.64,6.50
FUR-TA-10004667,"Bevis Wood Table, Adjustable Height",Furniture,Tables,1,2,642.96,10.68,1.66,33.55,5.22,6.00
FUR-TA-10004680,"Lesro Wood Table, Fully Assembled",Furniture,Tables,2,9,3094.74,267.03,8.63,282.37,9.12,4.00
FUR-TA-10004711,"Lesro Conference Table, Adjustable Height",Furniture,Tables,1,5,4298.85,300.90,7.00,297.81,6.93,6.00
FUR-TA-10004722,"Barricks Computer Table, Adjustable Height",Furniture,Tables,1,5,1545.08,-546.82,-35.39,75.33,4.88,6.00
FUR-TA-10004730,"Barricks Training Table, Adjustable Height",Furniture,Tables,2,7,1330.03,-599.45,-45.07,87.58,6.58,5.00
FUR-TA-10004744,"Lesro Conference Table, with Bottom Storage",Furniture,Tables,2,5,4287.90,1800.90,42.00,941.63,21.96,4.50
FUR-TA-10004745,"Chromcraft Conference Table, Rectangular",Furniture,Tables,1,4,2436.67,-487.37,-20.00,244.03,10.01,5.00
FUR-TA-10004748,"Bevis Coffee Table, Fully Assembled",Furniture,Tables,1,3,623.32,-191.81,-30.77,41.04,6.58,5.00
FUR-TA-10004757,"Barricks Training Table, with Bottom Storage",Furniture,Tables,2,7,958.08,-690.84,-72.11,40.99,4.28,5.50
FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,4,12,638.82,34.06,5.33,86.66,13.57,3.00
FUR-TA-10004801,"Hon Conference Table, Rectangular",Furniture,Tables,2,5,2818.42,643.32,22.83,400.81,14.22,3.50
FUR-TA-10004810,"Barricks Computer Table, Adjustable Height",Furniture,Tables,1,5,1267.76,221.76,17.49,71.12,5.61,5.00
FUR-TA-10004817,"Lesro Coffee Table, with Bottom Storage",Furniture,Tables,1,4,504.00,-272.16,-54.00,31.14,6.18,4.00
FUR-TA-10004820,"Barricks Wood Table, Fully Assembled",Furniture,Tables,2,11,3525.12,369.66,10.49,305.83,8.68,3.00
FUR-TA-10004826,"Bevis Training Table, Rectangular",Furniture,Tables,1,2,665.10,212.82,32.00,31.56,4.75,6.00
FUR-TA-10004832,"Hon Conference Table, with Bottom Storage",Furniture,Tables,1,2,982.91,-12.29,-1.25,77.86,7.92,2.00
FUR-TA-10004840,"Hon Conference Table, Adjustable Height",Furniture,Tables,4,11,5172.56,-110.96,-2.15,244.04,4.72,4.75
FUR-TA-10004892,"Chromcraft Wood Table, with Bottom Storage",Furniture,Tables,1,3,1447.56,564.48,39.00,73.63,5.09,4.00
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,5,23,5801.82,-66.83,-1.15,500.43,8.63,3.80
FUR-TA-10004937,"Chromcraft Conference Table, Rectangular",Furniture,Tables,4,12,5569.54,-487.34,-8.75,326.64,5.86,5.00
FUR-TA-10004957,"Bevis Wood Table, Fully Assembled",Furniture,Tables,1,2,460.17,-117.75,-25.59,80.98,17.60,2.00
FUR-TA-10004972,"Chromcraft Wood Table, Rectangular",Furniture,Tables,1,8,768.14,-819.38,-106.67,95.56,12.44,5.00
FUR-TEN-10000002,"Tenex Stacking Tray, Black",Furniture,Furnishings,2,3,60.70,-4.55,-7.50,8.62,14.20,4.50
FUR-TEN-10000296,"Tenex Door Stop, Durable",Furniture,Furnishings,5,19,327.35,-349.24,-106.69,23.12,7.06,4.20
FUR-TEN-10000325,"Tenex Light Bulb, Erganomic",Furniture,Furnishings,3,3,40.37,-9.68,-23.98,2.23,5.52,5.33
FUR-TEN-10000377,"Tenex Light Bulb, Duo Pack",Furniture,Furnishings,1,1,18.99,2.25,11.85,2.81,14.80,0.00
FUR-TEN-10000407,"Tenex Door Stop, Erganomic",Furniture,Furnishings,5,12,510.12,81.36,15.95,41.44,8.12,3.40
FUR-TEN-10000525,"Tenex Clock, Black",Furniture,Furnishings,8,17,723.60,82.53,11.41,80.76,11.16,4.00
FUR-TEN-10000558,"Tenex Frame, Erganomic",Furniture,Furnishings,3,6,390.96,-45.72,-11.69,39.93,10.21,4.00
FUR-TEN-10000986,"Tenex Frame, Duo Pack",Furniture,Furnishings,8,20,2123.77,98.77,4.65,170.29,8.02,4.75
FUR-TEN-10001349,"Tenex Frame, Black",Furniture,Furnishings,4,4,439.92,21.96,4.99,38.95,8.85,4.25
FUR-TEN-10001809,"Tenex Photo Frame, Erganomic",Furniture,Furnishings,5,6,237.16,-59.66,-25.16,41.53,17.51,3.60
FUR-TEN-10002418,"Tenex Clock, Duo Pack",Furniture,Furnishings,1,4,80.50,-44.30,-55.03,2.77,3.44,5.00
FUR-TEN-10002448,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,3,9,200.34,89.91,44.88,26.72,13.34,3.67
FUR-TEN-10003050,"Tenex Photo Frame, Black",Furniture,Furnishings,3,6,311.04,86.94,27.95,31.01,9.97,4.00
FUR-TEN-10003349,"Tenex Photo Frame, Durable",Furniture,Furnishings,5,16,542.46,25.98,4.79,54.42,10.03,5.00
FUR-TEN-10003552,"Tenex Clock, Durable",Furniture,Furnishings,3,11,321.50,30.11,9.37,27.03,8.41,4.67
FUR-TEN-10003648,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,5,18,414.99,15.39,3.71,47.25,11.39,5.40
FUR-TEN-10003871,"Tenex Frame, Durable",Furniture,Furnishings,2,12,834.68,-141.28,-16.93,78.46,9.40,4.50
FUR-TEN-10003879,"Tenex Light Bulb, Black",Furniture,Furnishings,3,9,102.22,-17.12,-16.75,9.74,9.53,5.33
FUR-TEN-10003900,"Tenex Stacking Tray, Durable",Furniture,Furnishings,4,7,88.31,-46.09,-52.19,3.86,4.37,3.75
FUR-TEN-10003923,"Tenex Door Stop, Duo Pack",Furniture,Furnishings,5,11,426.32,160.33,37.61,38.10,8.94,4.60
FUR-TEN-10004147,"Tenex Clock, Erganomic",Furniture,Furnishings,2,2,68.42,14.66,21.43,5.54,8.10,2.50
FUR-TEN-10004388,"Tenex Door Stop, Black",Furniture,Furnishings,2,3,131.67,43.38,32.95,13.61,10.34,4.50
FUR-TEN-10004549,"Tenex Light Bulb, Durable",Furniture,Furnishings,4,7,100.55,2.06,2.05,9.07,9.02,4.50
OFF-ACC-10000102,"Acco Binding Machine, Clear",Office Supplies,Binders,9,25,1091.88,-33.12,-3.03,131.09,12.01,3.78
OFF-ACC-10000218,"Acco Hole Reinforcements, Durable",Office Supplies,Binders,9,21,105.27,13.92,13.22,6.67,6.34,4.11
OFF-ACC-10000233,"Acco Binder, Economy",Office Supplies,Binders,12,22,313.61,26.50,8.45,35.00,11.16,4.08
OFF-ACC-10000307,"Acco Index Tab, Clear",Office Supplies,Binders,13,30,172.06,31.66,18.40,18.51,10.76,3.15
OFF-ACC-10000375,"Accos Staples, 12 Pack",Office Supplies,Fasteners,2,2,20.76,4.32,20.81,1.64,7.90,3.00
OFF-ACC-10000497,"Accos Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,3,5,50.87,-3.58,-7.04,5.84,11.48,4.67
OFF-ACC-10000687,"Accos Clamps, 12 Pack",Office Supplies,Fasteners,3,12,225.72,36.00,15.95,17.87,7.92,4.33
OFF-ACC-10000798,"Acco Hole Reinforcements, Economy",Office Supplies,Binders,10,18,111.89,2.27,2.03,22.57,20.17,3.70
OFF-ACC-10000808,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,9,12,343.37,50.33,14.66,46.12,13.43,4.56
OFF-ACC-10001028,"Accos Push Pins, Metal",Office Supplies,Fasteners,5,7,84.91,-0.35,-0.41,9.23,10.87,3.40
OFF-ACC-10001281,"Accos Clamps, Bulk Pack",Office Supplies,Fasteners,6,19,341.09,145.58,42.68,36.67,10.75,4.83
OFF-ACC-10001285,"Acco Index Tab, Clear",Office Supplies,Binders,12,23,173.32,7.03,4.06,18.76,10.82,4.25
